"","date","hour.ending","hour","solarTCR1","solarTCR2","solarTCR3","solarTCR4","solarTCR5","windTCR1","windTCR2","windTCR3","windTCR4","windTCR5"
"4649",2019-07-13,17,4649,1540.13350561074,0,669.730051491121,0,1212.78670841926,2760.9525515908,0,527.584339142345,0,89.1249028745565
"4650",2019-07-13,18,4650,1113.8292454769,0,499.756746651418,0,1322.24998867466,2329.44808487516,0,608.521756367867,0,77.7819145650509
"4651",2019-07-13,19,4651,700.046395957776,0,277.309700228928,0,1076.47442350374,1918.65792586941,0,537.469848257494,0,46.6497206958127
"4652",2019-07-13,20,4652,197.172924052319,0,73.7212918357841,0,349.534828734439,2366.535660866,0,612.506144774584,0,47.0731524069712
"4653",2019-07-13,21,4653,13.5954228222604,0,8.41726053846391,0,9.78520761969451,2615.44622899242,0,912.609072178024,0,67.2160479842597
"4654",2019-07-13,22,4654,-6.18211904827253,0,3.39813182615221,0,-2.59296573571453,2936.50298501961,0,1198.03918742612,0,77.2053002054438
"4655",2019-07-13,23,4655,-6.02494653009611,0,0.770754211194925,0,-2.82153274473932,3126.959655618,0,1480.31499518558,0,87.9305763716123
"4656",2019-07-13,24,4656,-6.02494653009611,0,-0.977991991737206,0,-2.49899929867101,3205.84474958883,0,1612.68120761839,0,97.5624024130831
"4657",2019-07-14,1,4657,-5.81538317252755,0,-1.35272332093695,0,-2.89264248088037,3449.38907233419,0,1573.63721970864,0,84.6091282137893
"4658",2019-07-14,2,4658,-5.78918775283148,0,-1.39246755282177,0,-2.67169437215641,4025.37465569612,0,1682.83964681332,0,70.3818227188626
"4659",2019-07-14,3,4659,-5.65821065435113,0,-1.38253149485056,0,-2.75296264203189,5558.03610625481,0,1789.28922374609,0,73.2661399042837
"4660",2019-07-14,4,4660,-5.4224518770865,0,-1.42085628988236,0,-2.58534683541371,7183.00040901926,0,1751.1809634167,0,70.3892950431772
"4661",2019-07-14,5,4661,-5.44864729678257,0,-1.38962867911571,0,-2.90026138118119,6281.04222853767,0,1724.97455421435,0,70.6906787905312
"4662",2019-07-14,6,4662,-5.31767019830222,0,-1.12561342445226,0,-2.3796365272914,5342.90585977169,0,1502.50984969662,0,85.4435377622488
"4663",2019-07-14,7,4663,39.7908425183304,0,39.2829149075866,0,92.2293277749354,5401.15814776101,0,1243.99548552632,0,94.4065907775663
"4664",2019-07-14,8,4664,359.270181131601,0,192.600547713843,0,602.177562709838,3703.49859282019,0,870.102892220919,0,98.1290536736041
"4665",2019-07-14,9,4665,812.791482329662,0,424.452782724507,0,1274.66741666257,2648.26997771807,0,619.536175531585,0,104.890261790897
"4666",2019-07-14,10,4666,1335.41630068596,0,598.149270429705,0,1515.18594062592,1238.88203616066,0,532.972318919609,0,61.0600981364461
"4667",2019-07-14,11,4667,1624.48275703209,0,736.361256246024,0,1566.04971903423,1057.69511477766,0,657.073943884557,0,64.3018415015804
"4668",2019-07-14,12,4668,1785.84654235988,0,780.377993058463,0,1593.26443090879,1448.75756594372,0,965.483717420787,0,74.1964442814467
"4669",2019-07-14,13,4669,1883.97458454136,0,787.794550615542,0,1604.71817769436,1579.07882967006,0,1074.10056016872,0,85.8781779598792
"4670",2019-07-14,14,4670,1889.55420893662,0,798.450263071233,0,1642.98283463854,1651.34512538112,0,937.592998573774,0,67.1799317500727
"4671",2019-07-14,15,4671,1833.28644742946,0,764.369584229999,0,1666.06302328318,1871.27110514643,0,838.427004387525,0,72.3296085901919
"4672",2019-07-14,16,4672,1541.31229949707,0,739.217163194319,0,1650.84807938243,2081.43832532589,0,794.900579520216,0,60.0787328764669
"4673",2019-07-14,17,4673,1410.02085598036,0,611.849674935144,0,1634.16776699049,2983.0018658594,0,752.635877648367,0,57.5493510959876
"4674",2019-07-14,18,4674,1083.07582275371,0,471.0486362989,0,1547.82276988122,3552.74184308639,0,666.548940254771,0,68.1886955325386
"4675",2019-07-14,19,4675,533.731676307427,0,257.322609901422,0,1145.59562666627,4033.65351547664,0,612.002059271613,0,82.3300692978478
"4676",2019-07-14,20,4676,135.50890608777,0,63.7838144277258,0,354.065534779998,3337.86897048246,0,609.949495546941,0,82.5467667029701
"4677",2019-07-14,21,4677,13.2548823662114,0,8.45274645978964,0,5.76242826085825,3002.53225372504,0,550.177632494066,0,76.933805755348
"4678",2019-07-14,22,4678,-6.39168240584109,0,3.96732600421697,0,-2.64629803782032,3676.84323806572,0,706.951242394087,0,18.9547960112731
"4679",2019-07-14,23,4679,-6.2083144679686,0,0.787787453431276,0,-2.52693526644071,4808.41323529936,0,923.626509817807,0,20.702074513495
"4680",2019-07-14,24,4680,-6.02494653009611,0,-0.881470285731212,0,-2.89772174774758,4557.14769617838,0,834.702204922459,0,10.4400824548293
"4681",2019-07-15,1,4681,-6.02494653009611,0,-1.26045992549004,0,-2.84946871250902,4679.71342701189,0,556.975240594009,0,13.7366228649371
"4682",2019-07-15,2,4682,-5.81538317252755,0,-1.27465429402034,0,-3.28120639622251,3818.31736989017,0,364.450800171907,0,15.400460412313
"4683",2019-07-15,3,4683,-5.63201523465506,0,-1.29452640996275,0,-2.99930708509193,4455.72951908473,0,179.855896374384,0,-1.36369918740763
"4684",2019-07-15,4,4684,-5.44864729678257,0,-1.29310697310972,0,-3.18977959261259,6932.13808897568,0,137.256143659243,0,0.633902179352038
"4685",2019-07-15,5,4685,-5.47484271647864,0,-1.29026809940366,0,-2.91295954834924,7267.50054312101,0,210.762072811026,0,2.22675264573958
"4686",2019-07-15,6,4686,-5.21288851951794,0,-1.07735257144926,0,-3.22533446068311,6818.76918475845,0,158.503196685664,0,-0.022416972943687
"4687",2019-07-15,7,4687,47.7542501059357,0,35.2290032553349,0,90.0020692536605,6375.04803791073,0,76.4187585551778,0,19.3358845513158
"4688",2019-07-15,8,4688,337.527982783863,0,211.432216442983,0,707.496161201593,5145.77033700839,0,46.7350649251419,0,45.3345916164497
"4689",2019-07-15,9,4689,889.98938417398,0,462.341810642418,0,1390.77437798029,3018.10337341586,0,31.8901996340583,0,35.208346782832
"4690",2019-07-15,10,4690,1386.39258741451,0,641.525841221429,0,1633.68015737124,1930.11535305789,0,14.0993017028572,0,23.1118991049413
"4691",2019-07-15,11,4691,1657.43659500974,0,757.925340917245,0,1743.60819054499,2198.55630904995,0,57.9879436980496,0,33.9791494330865
"4692",2019-07-15,12,4692,1945.79577502408,0,830.444369738514,0,1768.95119257897,2298.31442462283,0,114.575314501617,0,18.1789196699444
"4693",2019-07-15,13,4693,1981.60491374861,0,866.471096505251,0,1805.05970073802,3370.21228796696,0,123.757518693459,0,11.0976469945108
"4694",2019-07-15,14,4694,2024.3296432729,0,857.104232712111,0,1791.80281421458,5089.21242705704,0,116.932744308924,0,11.0391137873801
"4695",2019-07-15,15,4695,2009.21488610827,0,807.669505431658,0,1775.75487054761,8346.83651157365,0,142.792028763726,0,15.0803958541726
"4696",2019-07-15,16,4696,1864.74714648444,0,748.402339070272,0,1691.73617766353,12248.6116513549,0,169.082955295921,0,26.4694634969513
"4697",2019-07-15,17,4697,1521.01084923261,0,647.774202248464,0,1676.89963914439,15153.4833866224,0,208.588770043726,0,28.4571017646249
"4698",2019-07-15,18,4698,1134.26167283983,0,488.205369541466,0,1547.08881581891,16743.8008756836,0,228.881984633387,0,22.0284120793298
