"","date","hour.ending","hour","solarTCR1","solarTCR2","solarTCR3","solarTCR4","solarTCR5","windTCR1","windTCR2","windTCR3","windTCR4","windTCR5"
"1",2019-01-01,1,1,-4.26825132284694,0,-2.52245654900864,0,-5.41451032658904,16994.4943452281,0,25911.2823320761,0,1293.24703945876
"2",2019-01-01,2,2,-4.26825132284694,0,-2.54617871091154,0,-5.65266472646488,14918.7217250772,0,25828.3929549222,0,1122.660046594
"3",2019-01-01,3,3,-4.26825132284694,0,-2.59098723895036,0,-5.1413332208491,13335.0186115094,0,24714.672602571,0,1069.20492290174
"4",2019-01-01,4,4,-4.16898966417608,0,-2.51982075324165,0,-5.62464656177361,11426.7863934431,0,24044.5665697757,0,820.202490725719
"5",2019-01-01,5,5,-4.16898966417608,0,-2.51454916170767,0,-5.61063747942797,10307.5612431609,0,23670.9770126687,0,813.878589865533
"6",2019-01-01,6,6,-4.16898966417608,0,-2.55145030244552,0,-5.59662839708233,9101.71914530573,0,24758.3664498437,0,915.312469494829
"7",2019-01-01,7,7,-4.06972800550522,0,-2.53827132361057,0,-5.12031959733064,7195.70833769632,0,23923.48447235,0,960.417995070505
"8",2019-01-01,8,8,-0.595569952025155,0,2.14026616279521,0,43.6102733419707,6038.53860717002,0,24487.9230240033,0,1149.87424145919
"9",2019-01-01,9,9,152.664431035781,0,72.1786312832315,0,388.443835279847,5422.57128686986,0,23433.3397869117,0,1302.95175918824
"10",2019-01-01,10,10,727.88574303341,0,152.059057797605,0,916.929462227863,5741.79970869271,0,22746.5298111918,0,1256.44454424665
"11",2019-01-01,11,11,1203.64687304284,0,276.447531633358,0,1417.13075192004,5445.02468972016,0,24340.5100114015,0,1275.24860291633
"12",2019-01-01,12,12,908.541961814374,0,350.284078454026,0,1914.48819789604,4646.83398602256,0,25937.8997642835,0,1283.84966689922
"13",2019-01-01,13,13,1772.31691556819,0,545.586001604856,0,1618.60236967383,4151.54975536361,0,25044.3390987803,0,1244.46731816977
"14",2019-01-01,14,14,1577.46627959729,0,657.264668252187,0,1153.03153154007,4044.23124895925,0,24694.1579831302,0,1255.00094390301
"15",2019-01-01,15,15,1003.73389247973,0,351.312038803152,0,795.933018008589,4007.85791025786,0,22644.0713208003,0,950.17308940599
"16",2019-01-01,16,16,538.196713313398,0,170.464819638491,0,444.270028427214,3476.07843422609,0,20297.3249242664,0,711.15944025287
"17",2019-01-01,17,17,121.794055189144,0,26.771777605309,0,118.20163229132,2530.66962207544,0,18013.1538473676,0,610.251776232705
"18",2019-01-01,18,18,-4.16898966417608,0,4.30161869172633,0,-5.72971467936589,1968.7746831417,0,16654.0889611176,0,558.38461291845
"19",2019-01-01,19,19,-4.16898966417608,0,3.9932305869886,0,-6.05192357331556,1972.300946489,0,15731.905244188,0,409.605298793191
"20",2019-01-01,20,20,-4.06972800550522,0,3.98005160815365,0,-5.82777825578536,1972.83823885561,0,11531.1644415432,0,448.959706870832
"21",2019-01-01,21,21,-4.16898966417608,0,3.98795899545462,0,-6.19901893794476,1399.52470836579,0,7554.99568802832,0,438.286377878529
"22",2019-01-01,22,22,-4.06972800550522,0,3.94842205894978,0,-5.41451032658904,775.79599665205,0,4709.73830874231,0,457.84949092245
"23",2019-01-01,23,23,-4.16898966417608,0,3.9431504674158,0,-5.39349670307058,587.694002655164,0,3715.3236482229,0,393.297271685405
"24",2019-01-01,24,24,-4.16898966417608,0,3.94051467164881,0,-5.87681004399509,595.094189116384,0,2296.17614051015,0,395.863154876836
"25",2019-01-02,1,25,-4.16898966417608,0,3.97741581238666,0,-5.12732413850346,555.790575239067,0,1502.52396381992,0,445.257570505701
"26",2019-01-02,2,26,-4.06972800550522,0,3.90361353091097,0,-5.61764202060079,676.636207108842,0,1046.5607602153,0,441.91866261413
"27",2019-01-02,3,27,-4.16898966417608,0,3.95369365048376,0,-5.36547853837931,785.259566403556,0,1013.26748117869,0,463.79619298317
"28",2019-01-02,4,28,-4.26825132284694,0,3.90624932667795,0,-5.15534230319474,765.176571053033,0,1003.12477827081,0,401.162565170571
"29",2019-01-02,5,29,-4.06972800550522,0,3.86407659440613,0,-6.46519150251188,800.786864292596,0,1031.20344733783,0,413.181702225167
"30",2019-01-02,6,30,-4.16898966417608,0,3.88516296054204,0,-5.49156027949005,814.196598148499,0,571.458218920089,0,468.699777376231
"31",2019-01-02,7,31,-4.06972800550522,0,3.97478001661967,0,-5.49856482066287,637.079749764881,0,62.9477917757551,0,409.242070319631
"32",2019-01-02,8,32,-0.992616586708591,0,14.5654074083822,0,27.7099648796717,606.431509558192,0,-111.684338799223,0,395.881781978044
"33",2019-01-02,9,33,143.830143414075,0,139.077763645184,0,312.14336828433,1340.58960532838,0,-111.91355242426,0,402.787779750987
"34",2019-01-02,10,34,344.040908953198,0,322.017804648834,0,455.827521362365,2404.40140085855,0,-112.228721158686,0,480.504702766933
